UUID,context,answer_order,Eldest_Counterbalance,Q-Order_NatPrior_vs._WhichWomRights,W3_Reserve_Treat,weight,age,age_group,gender,q00a_select_language,q01_eldest_child,q02_your_situation,q03_food_security,q04_afghan_reserves,q05_unfreeze_reserves,q05V2_frozen_reserves,q06_support_gov,q07b_taliban_gov_view,q07c_closer_view,q08_safety,q09_human_rights_women,q11_top_three_rights_right_to_education,q11_top_three_rights_right_to_choose_husband,q11_top_three_rights_right_to_divorce_or_0t_marry,q11_top_three_rights_free_in_public_0_harassment,q11_top_three_rights_freedom_to_choose_how_to_dress,q11_top_three_rights_right_to_work_and_earn_money,q11_top_three_rights_right_to_travel_without_escort,q11_top_three_rights_right_to_participate_in_gov,q11_top_three_rights_freedom_to_use_the_internet,q11_top_three_rights_access_healthcare_and_services,q11_top_three_rights_right_0t_be_beaten_by_family,q11_top_three_rights_something_else,q11_top_three_rights_0ne_of_these_are_important,q11V2_top_three_rights_right_to_education,q11V2_top_three_rights_right_to_choose_husband,q11V2_top_three_rights_right_to_divorce_or_0t_marry,q11V2_top_three_rights_free_in_public_0_harassment,q11V2_top_three_rights_freedom_to_choose_how_to_dress,q11V2_top_three_rights_right_to_work_and_earn_money,q11V2_top_three_rights_right_to_travel_without_escort,q11V2_top_three_rights_right_to_participate_in_gov,q11V2_top_three_rights_freedom_to_use_the_internet,q11V2_top_three_rights_access_healthcare_and_services,q11V2_top_three_rights_right_0t_be_beaten_by_family,q11V2_top_three_rights_right_to_seek_asylum,q11V2_top_three_rights_something_else,q11V2_top_three_rights_0ne_of_these_are_important_to_me,q11a_which_rights_open_end_translated,q12_14_agree_avoid_armed_conflict,q12_14_agree_human_rights_violation,q12_14_agree_basic_needs,q15_intl_support_gov,q16_intl_support_taliban,q17_your_views_support_a_peace_process,q17_your_views_use_military_force,q17_your_views_provide_military_support,q17_your_views_help_the_taliban_fight_isisk,q17_your_views_un_peacekeepers_maintain_peace,q17_your_views_afghan_need_international_help,q18_live,q19_financial_situation,q20_education,q21_province,q22_religion_importance,q23_marital_status,urban_rural
00ea5dea-7013-41f9-aaae-e3536998177a,3,2,1,2,,0.740032143,29,25_34,1,2,2,3,2,2,3,,2,4,2,3,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,4,,,,,,,,,,,,,,,
00eaaa5e-bbf3-401a-b9d9-8798fb188bb1,2,1,1,,,0.800819823,98,65_and_over,1,2,2,1,3,2,2,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00ee85fe-7fc8-4f3e-8f09-4d6c5cf9fb8c,2,1,1,,,0.740032143,29,25_34,1,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00ef9d73-2826-4030-ae8c-3b867bb27f45,2,1,2,1,,0.45752813,21,18_24,1,2,,2,4,1,3,,4,,,3,4,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00fd1dd7-9c74-4af6-965d-4245fcea8f58,3,2,2,,,0.740032143,29,25_34,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0105b244-ae0d-464d-afd7-a0129f6fdc34,2,2,2,,,0.45752813,18,18_24,1,2,,4,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
010a48e1-4ed6-48e0-9305-3f86674b447f,2,2,1,,,0.45752813,18,18_24,1,2,3,5,1,1,3,,2,1,,2,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0113f4b4-157b-4387-9297-622586c571a5,3,1,1,,,0.969846153,23,18_24,2,2,3,5,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01177ed1-7e6f-4c73-a75c-d2d195abab25,4,1,1,,1,0.740032143,25,25_34,1,2,2,3,2,1,3,,1,4,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01189aca-d432-4a86-9831-a46b999f49ad,3,1,2,1,,1.697539394,98,65_and_over,2,1,1,5,1,1,1,,5,,,2,5,,,,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,5,,,,,,,,,,,,,,,
01191250-6b0d-4f9e-823e-6f28ffc992a4,3,1,1,1,,1.023851028,38,35_44,1,2,1,1,1,2,3,,1,3,,3,5,,,,,,,,,,,,,,1,0,0,0,0,1,0,1,0,0,0,0,0,0,,4,5,4,2,1,1,0,0,1,0,1,1,3,4,33,2,4,1
011a74cb-7ceb-4b57-9acc-347ec3e1d795,4,2,2,,,1.56868459,25,25_34,2,2,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
011b97f8-d280-4623-b7d2-a87040dc69bf,4,2,2,1,2,0.969846153,22,18_24,2,2,,2,1,2,,1,3,3,,3,5,,,,,,,,,,,,,,1,0,0,0,0,1,0,0,0,0,0,0,0,0,,5,5,5,2,1,,,,,,,,,,,,,
011c982c-e790-4e9c-be14-52e13b9c0ccd,4,1,1,,,0.800819823,98,65_and_over,1,1,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
011ca78f-dd7e-4e4f-993f-f0e034527d3c,4,1,2,,2,0.969846153,23,18_24,2,2,,1,1,2,,2,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
011e7308-f2a8-49f3-8515-20e664be7ba8,2,2,2,2,,0.740032143,30,25_34,1,2,2,3,1,1,3,,1,4,2,3,5,1,0,0,0,0,1,0,1,0,0,0,0,0,,,,,,,,,,,,,,,,5,5,5,1,1,1,0,0,0,0,0,1,2,6,22,2,2,1
0120f579-fe8d-4e0c-9567-9e59cf40bfd3,2,2,2,,,0.45752813,19,18_24,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0121bbf4-326b-4092-9fb5-cbb35fd41715,2,2,2,,,1.023851028,36,35_44,1,2,,4,1,2,2,,3,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
012215c9-8a6e-4053-9718-33f790cfd6ac,3,2,1,,,0.740032143,34,25_34,1,1,2,5,5,2,3,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0129911b-f6d7-4bab-90a1-21243298e6e5,2,2,2,,,0.45752813,23,18_24,1,2,,1,1,2,3,,1,4,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
012b848c-be68-41fb-8975-2c11c2ef44ac,2,1,1,1,,0.45752813,24,18_24,1,1,3,5,5,1,3,,5,,,3,2,0,1,0,0,0,0,0,0,0,1,1,0,0,,,,,,,,,,,,,,,,1,3,5,2,2,1,0,0,0,0,0,3,3,6,,,,1
012c4788-cce4-4a48-87c7-dca6c6b01f42,3,1,1,,,1.56868459,25,25_34,2,1,3,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
012d4ac5-d9a9-4b81-a674-952cf928c224,3,1,2,,,0.45752813,20,18_24,1,1,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0130bf28-2ef7-4fdd-98b2-2ea7f7a2f77d,4,2,1,,,2.170310229,42,35_44,2,1,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0131bfd0-a1cc-4f06-82e9-327cdd7a5fd8,2,1,1,,,1.023851028,42,35_44,1,1,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0132b256-e427-462d-b4f5-4543a9801f94,3,2,2,2,,1.023851028,39,35_44,1,2,,5,4,2,2,,2,1,,4,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
013465aa-3a07-49ea-a2fb-17e4ecd478d4,4,1,1,,,0.45752813,18,18_24,1,2,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01375785-6fdd-42f9-87c3-8a05b6794688,4,2,2,,1,0.969846153,21,18_24,2,2,,1,1,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01379a38-eada-41af-853b-744cb054d491,3,2,1,,,0.45752813,21,18_24,1,1,3,3,4,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0137d555-5618-4967-8ff4-c28b3533df93,4,2,2,,,0.45752813,19,18_24,1,2,,5,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
013841cf-fd92-419e-9ec7-19fc4dea218c,4,2,2,,,0.45752813,23,18_24,1,2,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
013b03f6-30e0-4aa7-b75a-559eed516b0a,4,1,2,,,3.655297324,49,45_54,2,2,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
013be302-f873-40cc-91d3-bb3e82e8ded8,4,1,2,,,0.740032143,32,25_34,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
013d2caa-79c7-4113-9e3c-508c3b4cffee,4,2,2,2,2,0.45752813,21,18_24,1,1,,4,5,1,,1,5,,,4,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Determining the Freedom of Women's Education in consultation with the family, access to health services",4,,4,,,,,,,,,,,,,,,
014131cc-dc9b-464b-b9af-801c47cc0a93,4,1,2,2,2,0.740032143,29,25_34,1,1,3,1,1,2,,1,4,,,2,5,,,,,,,,,,,,,,1,1,0,0,0,0,0,1,1,1,0,0,1,0,,5,5,5,2,1,1,0,0,0,0,1,3,3,6,29,4,2,1
0144631d-cd00-4185-9ba5-7d9ccb562f3b,3,1,2,,,1.023851028,36,35_44,1,2,,1,1,2,2,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
014619b0-cc36-43f5-9c64-b32d85bd1887,2,1,1,2,,0.740032143,34,25_34,1,2,3,1,1,1,2,,3,4,2,3,3,1,0,0,0,0,1,0,1,0,1,0,0,0,,,,,,,,,,,,,,,,2,2,4,3,3,0,0,0,0,0,1,4,2,6,22,2,1,0
01471741-a2df-49a1-8ed6-54a584f0d6f6,4,2,1,,1,1.023851028,36,35_44,1,1,2,1,1,1,3,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,The right to education and to have access to one's rights in society,,,,,,,,,,,,,,,,,,
01479e68-68f3-4ce9-8570-edc8dc1e943e,4,1,1,2,2,0.740032143,27,25_34,1,2,2,1,2,2,,2,2,4,1,2,5,,,,,,,,,,,,,,1,0,0,1,0,1,0,0,0,0,0,0,1,0,,2,4,4,1,1,0,0,1,1,1,1,,,,,,,
01500511-4b8e-4db1-87b0-71f7a2e5bddf,2,1,1,,,0.740032143,27,25_34,1,2,2,4,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0150c48e-f53c-4c4f-b9ab-ac34adac827e,4,2,2,,,0.45752813,23,18_24,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Study,,,,,,,,,,,,,,,,,,
0151f6a9-5cc2-4066-933a-d50f5b4dc546,4,2,2,1,2,1.56868459,25,25_34,2,2,3,4,1,1,,1,1,4,2,1,5,,,,,,,,,,,,,,1,0,0,0,0,1,0,1,0,0,1,1,1,0,,5,5,5,2,1,0,0,0,0,1,1,1,1,6,4,4,1,1
01537811-6e6f-4adf-91c0-1cb7705731cf,3,1,2,2,,0.45752813,24,18_24,1,2,,1,1,2,3,,4,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0154fdfb-b410-4e54-9650-7056e9b4552f,3,2,2,1,,0.740032143,32,25_34,1,2,1,5,1,2,3,,3,5,,2,5,,,,,,,,,,,,,,1,1,0,1,0,1,0,1,1,1,0,0,0,0,,5,5,5,3,3,1,0,0,0,0,1,3,2,1,6,4,2,1
0155b037-91d9-494d-98d5-19563e00471a,2,1,1,1,,0.45752813,20,18_24,1,1,3,1,5,1,3,,5,,,3,4,1,1,0,0,0,0,0,0,0,1,0,0,0,,,,,,,,,,,,,,,,5,5,4,3,3,0,0,0,0,0,0,4,3,4,33,4,2,0
0156038a-9139-41e4-b782-2f19f4517024,2,1,1,,,0.45752813,22,18_24,1,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
015a8073-c699-49e1-995b-50dce3d1e953,3,1,2,,,1.56868459,25,25_34,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
015ab898-7d34-48a8-9fdc-d9ce1c2a5891,2,1,2,,,0.969846153,21,18_24,2,2,,5,2,2,3,,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
015ade5e-0ac6-4028-a1ac-3ac4e378894a,4,1,2,,,0.45752813,24,18_24,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
015b87de-2a13-4ad0-be90-bdaea215b66b,2,1,2,1,,1.724398601,50,45_54,1,1,,4,4,2,4,,3,5,,3,5,1,1,0,0,0,0,0,1,0,0,0,0,0,,,,,,,,,,,,,,,,5,5,5,3,3,1,0,0,0,0,1,,,,,,,
015ba2ab-f45d-488d-a12c-76783250e52c,3,1,2,,,0.800819823,98,65_and_over,1,2,,5,1,1,4,,2,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
015c1c75-f9a8-4457-a523-018d529d51d7,4,2,2,,,0.740032143,32,25_34,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
015c6154-e40b-41e0-a5cf-04f346e6ff68,4,1,2,,,0.45752813,23,18_24,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
015fe998-0a59-48a7-ae27-e2216b74b426,3,1,2,,,1.023851028,41,35_44,1,1,,1,1,1,2,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0164a142-a326-4559-9e69-6df986505235,4,2,2,,1,0.45752813,19,18_24,1,1,,5,5,2,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0167272d-61ca-4024-a5a7-c0083a858996,3,1,2,,,0.45752813,18,18_24,1,2,3,1,1,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
016ce2fa-ce4f-47b0-9ebc-b5bc380031aa,4,2,2,,,0.969846153,24,18_24,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
016f4e85-3338-4785-98bb-fa9c2c93dd0e,4,1,2,,,1.56868459,27,25_34,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
017754a8-6c25-46d8-8944-0ebb895dcfaa,2,2,1,1,,1.724398601,45,45_54,1,2,2,1,1,2,2,,1,5,,4,5,1,1,0,0,0,1,0,1,0,0,0,0,0,,,,,,,,,,,,,,,,5,4,4,2,1,0,1,1,0,0,0,4,1,1,18,1,2,0
017779c9-894a-426a-be5d-ce17afe919a6,4,2,2,2,1,0.740032143,34,25_34,1,2,,2,2,1,2,,1,5,,1,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0177f1e9-2632-446b-8876-0befdacadb3b,4,1,2,,,0.740032143,26,25_34,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
017a6d04-89dc-48af-a676-7ad7e82c3d79,3,1,2,1,,0.740032143,29,25_34,1,1,2,3,3,1,1,,4,,,4,3,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,5,4,4,2,2,0,0,0,0,0,0,3,1,6,30,4,2,1
017d4b99-6206-4b06-9921-e6c713172c2b,3,2,1,,,0.45752813,20,18_24,1,2,3,3,1,2,1,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01824ade-806c-4d80-aa54-22338f5d434d,4,2,2,,,0.45752813,20,18_24,1,2,,4,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01849dab-20f5-4831-9fad-ae220fee34bc,4,2,2,,2,0.969846153,19,18_24,2,2,,4,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01899474-76a6-4576-b558-8ac43065a607,4,2,1,,2,0.740032143,30,25_34,1,1,3,1,4,1,,1,2,4,2,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0189f15a-3a81-4644-beda-808df6f1807b,4,1,1,,2,2.170310229,36,35_44,2,1,3,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
018b6067-2dd6-4480-9be3-5130cdd9ef81,4,1,2,,1,0.45752813,23,18_24,1,2,,5,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
018f3c2b-8d51-4573-aa6b-3d3f670bce4b,4,2,2,,,0.45752813,20,18_24,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
018fa379-3d8a-4a45-932a-0bcb8531f330,4,2,2,,,1.56868459,28,25_34,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01901a72-4df4-477f-b976-08e308743421,4,2,2,,2,0.45752813,19,18_24,1,2,,1,2,1,,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0193f918-9e8a-4b3b-a876-3233eb157944,4,2,2,,,3.655297324,48,45_54,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01941a92-ca9b-4ff6-9acf-4c41f1f5096c,2,2,1,2,,1.023851028,43,35_44,1,1,2,5,5,1,1,,5,,,4,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,5,5,,,,,,,,,,,,,,,
01957715-07ac-45e3-953a-8281c35aa698,4,1,1,2,1,0.45752813,18,18_24,1,2,3,1,1,1,2,,2,3,,3,4,,,,,,,,,,,,,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,3,3,3,2,1,,,,,,,,,,,,,
0199082d-4a6f-4a2b-b93f-a3fe43676389,2,2,1,1,,0.45752813,18,18_24,1,2,3,1,1,2,3,,3,4,2,1,5,1,0,0,0,0,0,0,1,0,1,0,0,0,,,,,,,,,,,,,,,,5,5,5,3,1,0,0,0,0,1,1,1,3,4,18,4,1,1
019d0c6f-6f67-43d3-a2d1-4b978b37c05a,4,2,2,,2,0.740032143,32,25_34,1,2,,5,2,1,,3,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
019efba7-e3e5-4448-a7c4-60de921cd02d,3,1,1,1,,1.724398601,48,45_54,1,1,2,3,2,2,2,,5,,,4,1,,,,,,,,,,,,,,1,1,0,0,0,0,0,0,0,1,0,0,0,0,,5,1,5,1,1,1,0,0,0,1,0,3,2,1,26,4,2,1
019f4e63-bbec-4dd8-9ad4-d6ab81495d3b,3,1,2,,,1.663463131,60,55_64,1,2,,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01a73bfe-30e8-4419-8d03-0bb7e49a4f78,2,2,1,1,,0.740032143,26,25_34,1,1,3,4,1,2,2,,1,4,2,4,4,1,1,1,0,0,0,0,0,0,1,1,0,0,,,,,,,,,,,,,,,,5,5,5,1,1,0,0,0,1,1,0,3,4,6,33,4,1,1
01ab5b12-cb9b-4785-9086-6ce3c0b7c7f3,4,1,1,2,1,0.45752813,18,18_24,1,2,3,1,1,2,2,,2,1,,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,1,,,,,,,,,,,,,,,
01af02c5-1d9a-4405-aa9e-91564acc3cbc,3,1,2,,,0.45752813,22,18_24,1,2,,3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01b110e2-9b57-4be7-9392-15e3d0136c47,2,1,1,,,0.45752813,19,18_24,1,1,3,4,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01b99a8f-0964-439f-a784-a7bac071e242,3,1,2,,,0.740032143,30,25_34,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01ba52af-fb89-417a-af36-cffc83ce418d,3,1,2,,,1.697539394,98,65_and_over,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01bd6bab-afd1-46fa-88ad-37bc351d8133,2,1,2,,,1.56868459,25,25_34,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01c0274f-495d-439c-b55d-95e7ea379dff,4,1,2,,1,0.45752813,19,18_24,1,1,,5,5,2,4,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01c48e4f-253b-4cba-beae-e6c1c954fd3a,4,2,2,,1,0.45752813,23,18_24,1,2,,3,2,1,1,,5,,,3,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01c598bb-79e1-4b29-a64d-7a074d9cdef2,4,1,1,,,1.56868459,25,25_34,2,2,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01c7834f-93ce-4e83-b94e-d643b0895c88,3,2,1,2,,1.023851028,44,35_44,1,2,2,1,1,2,3,,2,3,,3,5,,,,,,,,,,,,,,1,0,0,0,0,1,0,1,0,0,0,0,1,0,,5,5,5,3,1,0,0,0,0,1,0,3,2,4,6,4,2,1
01c7a86b-b99f-46b2-b52e-b3e70874661e,4,1,1,1,1,0.740032143,32,25_34,1,2,3,3,3,2,4,,1,3,,3,4,,,,,,,,,,,,,,1,0,0,0,0,1,0,1,0,1,0,0,0,0,,4,4,4,1,1,1,0,0,0,0,0,3,5,1,7,4,2,1
01c7c360-3c42-41cd-97a1-6b107d49f0ab,4,2,1,2,1,0.45752813,24,18_24,1,2,1,5,2,1,3,,5,,,3,2,,,,,,,,,,,,,,1,0,0,0,0,0,0,0,0,1,0,0,0,0,,5,2,5,2,2,0,0,0,0,0,0,1,2,4,31,4,2,1
01c8f089-67ed-4804-b39d-8b2ad8f45362,2,2,1,,,0.45752813,19,18_24,1,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01cc2265-0bed-4d6e-95ea-9698159e5e4a,2,1,1,2,,1.023851028,36,35_44,1,2,2,3,1,2,2,,1,4,1,4,4,0,0,0,0,0,1,0,0,1,0,0,0,0,,,,,,,,,,,,,,,,3,5,5,1,1,0,0,0,0,0,1,1,1,6,6,3,2,1
01cc7277-6107-42bd-ba73-1f30a4b7d7ab,4,2,1,,,0.969846153,24,18_24,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01ced6b8-580e-432c-8cd0-49bb15b124de,3,2,2,2,,0.45752813,19,18_24,1,2,,1,1,2,2,,3,3,,2,3,,,,,,,,,,,,,,0,1,0,0,0,0,0,0,0,0,1,0,0,0,,5,5,3,2,3,1,0,0,0,0,0,,,,,,,
01d0d8bc-cd9c-40ba-932a-0c31b90042cc,3,2,2,,,0.969846153,22,18_24,2,2,,5,5,2,2,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01d2657a-b7e3-4b51-8944-65e47b7f673e,4,2,2,,,0.45752813,18,18_24,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01d44015-3358-4842-8ee7-2eef7e54deef,2,2,1,2,,0.45752813,21,18_24,1,2,3,4,3,2,3,,3,3,,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3,4,,,,,,,,,,,,,,,
01d71aa0-d3f9-403e-bf53-58e8d343846f,3,1,2,,,0.969846153,19,18_24,2,1,,5,5,1,2,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01d8f21b-3912-4156-afde-06a40c0d7634,3,2,2,,,0.969846153,18,18_24,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Women should work hard like men. They should learn how to do a clean job for their country. I want to increase the right of women to study because women can do things that men cannot do.,,,,,,,,,,,,,,,,,,
01d99068-10f9-4367-a61a-810e973eb2db,4,1,2,1,1,0.45752813,19,18_24,1,1,3,3,1,2,2,,1,4,1,1,5,,,,,,,,,,,,,,1,0,0,1,0,0,0,1,0,1,0,0,1,0,,2,4,3,1,1,0,1,1,0,0,0,1,5,4,13,4,1,1
01dd8072-12da-4170-a2ca-2206a902a688,4,2,1,,,1.56868459,30,25_34,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01df8ead-9e44-40dc-892c-9ba3dd519300,4,2,1,,,0.969846153,19,18_24,2,2,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01dfa0ee-e2a2-4c90-8d65-096af91a2a63,4,2,1,,1,0.740032143,30,25_34,1,1,3,5,5,1,1,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01dfe1ab-2f5c-4898-a286-6292795ceb5a,3,2,2,,,1.697539394,98,65_and_over,2,2,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01e77130-8d30-4bba-a393-f8eecd6c6da9,4,1,2,2,1,0.740032143,30,25_34,1,2,,5,1,2,3,,1,3,,4,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,
01e78f7e-691d-4776-894b-2ff3f567c9e4,3,2,1,,,0.740032143,27,25_34,1,2,3,5,1,1,3,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
